B Id,Thomas Id
hconres341-93,1017
hconres341-93,1100
hconres341-93,1131
hconres341-93,1154
hconres341-93,1241
hconres342-93,384
hconres342-93,391
hconres342-93,872
hconres342-93,1006
hconres342-93,1198
hconres343-93,384
hconres343-93,440
hconres343-93,480
hconres343-93,560
hconres343-93,629
hconres343-93,643
hconres343-93,680
hconres343-93,741
hconres343-93,817
hconres343-93,872
hconres343-93,915
hconres343-93,932
hconres343-93,951
hconres343-93,972
hconres343-93,982
hconres343-93,1006
hconres343-93,1106
hconres343-93,1217
hconres343-93,1232
hconres343-93,1239
hconres343-93,1248
hconres343-93,1256
hconres343-93,1260
hconres344-93,23
hconres344-93,234
hconres344-93,262
hconres344-93,341
hconres344-93,420
hconres344-93,440
hconres344-93,529
hconres344-93,556
hconres344-93,680
hconres344-93,682
hconres344-93,814
hconres344-93,866
hconres344-93,996
hconres344-93,1017
hconres345-93,820
hconres346-93,703
hconres347-93,568
hconres347-93,818
hconres348-93,820
hconres349-93,73
hconres349-93,564
hconres349-93,680
hconres349-93,781
hconres349-93,1121
hconres349-93,1187
hconres349-93,1229
hconres349-93,1232
hconres349-93,1233
hconres349-93,1244
hconres349-93,1252
hconres349-93,1254
hconres350-93,872
hconres350-93,936
hconres350-93,941
hconres351-93,384
hconres351-93,477
hconres351-93,556
hconres351-93,703
hconres351-93,842
hconres352-93,42
hconres352-93,253
hconres352-93,440
hconres352-93,513
hconres352-93,555
hconres352-93,570
hconres352-93,1073
hconres352-93,1198
hconres353-93,134
hconres353-93,150
hconres353-93,228
hconres353-93,680
hconres353-93,842
hconres353-93,872
hconres353-93,1234
hconres354-93,568
hconres354-93,936
hconres355-93,16
hconres355-93,73
hconres355-93,90
hconres355-93,118
hconres355-93,262
hconres355-93,318
hconres355-93,341
hconres355-93,411
hconres355-93,493
hconres355-93,503
hconres355-93,519
hconres355-93,522
hconres355-93,529
hconres355-93,643
hconres355-93,703
hconres355-93,770
hconres355-93,818
hconres355-93,820
hconres355-93,944
hconres355-93,973
hconres355-93,1056
hconres355-93,1096
hconres355-93,1186
hconres355-93,1193
hconres355-93,1241
hconres356-93,3
hconres356-93,40
hconres356-93,85
hconres356-93,104
hconres356-93,656
hconres356-93,703
hconres356-93,866
hconres356-93,873
hconres356-93,920
hconres356-93,1017
hconres356-93,1233
hconres357-93,59
hconres358-93,117
hconres358-93,963
hconres358-93,987
hconres358-93,1115
hconres359-93,384
hconres359-93,503
hconres360-93,32
hconres360-93,40
hconres360-93,73
hconres360-93,118
hconres360-93,134
hconres360-93,234
hconres360-93,240
hconres360-93,336
hconres360-93,341
hconres360-93,397
hconres360-93,420
hconres360-93,529
hconres360-93,548
hconres360-93,703
hconres360-93,820
hconres360-93,866
hconres360-93,944
hconres360-93,950
hconres360-93,982
hconres360-93,1040
hconres360-93,1186
hconres360-93,1193
hconres360-93,1232
hconres360-93,1241
hconres360-93,1254
hconres361-93,121
hconres361-93,703
hconres362-93,26
hconres362-93,73
hconres362-93,85
hconres362-93,92
hconres362-93,341
hconres362-93,386
hconres362-93,415
hconres362-93,444
hconres362-93,548
hconres362-93,629
hconres362-93,643
hconres362-93,703
hconres362-93,818
hconres362-93,872
hconres362-93,920
hconres362-93,957
hconres362-93,1106
hconres362-93,1227
hconres362-93,1232
hconres362-93,1241
hconres363-93,59
hconres363-93,272
hconres363-93,336
hconres363-93,341
hconres363-93,391
hconres363-93,464
hconres363-93,551
hconres363-93,723
hconres363-93,834
hconres363-93,866
hconres363-93,874
hconres363-93,1121
hconres364-93,370
hconres365-93,703
hconres366-93,907
hconres366-93,1193
hconres367-93,156
hconres367-93,370
hconres367-93,540
hconres367-93,678
hconres367-93,703
hconres367-93,842
hconres367-93,896
hconres368-93,18
hconres368-93,40
hconres368-93,84
hconres368-93,477
hconres368-93,493
hconres368-93,843
hconres368-93,907
hconres368-93,944
hconres368-93,954
hconres368-93,987
hconres368-93,1101
hconres368-93,1115
hconres368-93,1241
hconres369-93,973
hconres370-93,3
hconres370-93,411
hconres370-93,818
hconres370-93,907
hconres371-93,703
hconres372-93,503
hconres372-93,944
hconres373-93,521
hconres374-93,568
hconres374-93,1039
hconres375-93,117
hconres376-93,134
hconres376-93,411
hconres376-93,503
hconres376-93,529
hconres376-93,703
hconres376-93,950
hconres376-93,1173
hconres377-93,370
hconres378-93,874
hconres379-93,422
hconres380-93,333
hconres380-93,570
hconres381-93,1193
hconres382-93,305
hconres383-93,353
hconres384-93,1267
hconres385-93,115
hconres386-93,77
hconres386-93,119
hconres386-93,296
hconres386-93,473
hconres386-93,521
hconres386-93,535
hconres386-93,574
hconres386-93,581
hconres386-93,634
hconres386-93,678
hconres386-93,856
hconres386-93,918
hconres386-93,926
hconres386-93,929
hconres386-93,931
hconres386-93,943
hconres386-93,1091
hconres386-93,1117
hconres386-93,1219
hconres386-93,1221
hconres386-93,1233
hconres386-93,1234
hconres386-93,1255
hconres387-93,29
hconres387-93,33
hconres387-93,69
hconres387-93,119
hconres387-93,124
hconres387-93,260
hconres387-93,262
hconres387-93,272
hconres387-93,284
hconres387-93,521
hconres387-93,555
hconres387-93,609
hconres387-93,817
hconres387-93,825
hconres387-93,827
hconres387-93,863
hconres387-93,872
hconres387-93,1001
hconres387-93,1033
hconres387-93,1168
hconres388-93,67
hconres388-93,521
hconres388-93,1168
hconres389-93,1239
hconres390-93,597
hconres391-93,333
hconres392-93,370
hconres393-93,263
hconres394-93,290
hconres395-93,263
hconres396-93,147
hconres396-93,253
hconres396-93,290
hconres396-93,354
hconres396-93,418
hconres396-93,707
hconres396-93,731
hconres396-93,765
hconres396-93,817
hconres396-93,991
hconres396-93,995
hconres396-93,1031
hconres396-93,1086
hconres396-93,1106
hconres396-93,1191
hconres396-93,1235
hconres396-93,1241
hconres396-93,1267
hconres397-93,255
hconres398-93,185
hconres399-93,1239
hconres400-93,195
hconres400-93,220
hconres400-93,229
hconres400-93,284
hconres400-93,318
hconres400-93,333
hconres400-93,336
hconres400-93,503
hconres400-93,523
hconres400-93,529
hconres400-93,680
hconres400-93,753
hconres400-93,790
hconres400-93,793
hconres400-93,815
hconres400-93,820
hconres400-93,866
hconres400-93,944
hconres400-93,987
hconres400-93,1040
hconres400-93,1101
hconres400-93,1159
hconres401-93,416
hconres402-93,298
hconres403-93,255
hconres404-93,430
hconres405-93,907
hconres406-93,1186
hconres407-93,384
hconres408-93,831
hconres409-93,941
hconres410-93,943
hconres411-93,874
hconres412-93,874
hconres413-93,874
hconres414-93,941
hconres415-93,309
hconres416-93,128
hconres417-93,3
hconres417-93,6
hconres417-93,32
hconres417-93,40
hconres417-93,81
hconres417-93,90
hconres417-93,95
hconres417-93,105
hconres417-93,134
hconres417-93,228
hconres417-93,229
hconres417-93,234
hconres417-93,283
hconres417-93,284
hconres417-93,318
hconres417-93,333
hconres417-93,336
hconres417-93,341
hconres417-93,411
hconres417-93,415
hconres417-93,464
hconres417-93,522
hconres417-93,529
hconres417-93,573
hconres417-93,620
hconres418-93,318
hconres418-93,680
hconres418-93,749
hconres418-93,759
hconres418-93,781
hconres418-93,793
hconres418-93,815
hconres418-93,831
hconres418-93,837
hconres418-93,944
hconres418-93,987
hconres418-93,1040
hconres418-93,1073
hconres418-93,1101
hconres418-93,1115
hconres418-93,1131
hconres418-93,1241
hconres419-93,445
hconres420-93,17
hconres420-93,23
hconres420-93,134
hconres420-93,143
hconres420-93,218
hconres420-93,221
hconres420-93,382
hconres420-93,411
hconres420-93,413
hconres420-93,459
hconres420-93,496
hconres420-93,519
hconres420-93,640
hconres420-93,757
hconres420-93,793
hconres420-93,801
hconres420-93,843
hconres420-93,872
hconres420-93,929
hconres420-93,941
hconres420-93,945
hconres420-93,961
hconres420-93,988
hconres420-93,1153
hconres420-93,1260
hconres421-93,1
hconres421-93,215
hconres421-93,249
hconres421-93,391
hconres421-93,496
hconres421-93,529
hconres421-93,581
hconres421-93,724
hconres421-93,820
hconres421-93,982
hconres421-93,1265
hconres422-93,85
hconres422-93,206
hconres422-93,262
hconres422-93,319
hconres422-93,341
hconres422-93,415
hconres422-93,418
hconres422-93,458
hconres422-93,496
hconres422-93,556
hconres422-93,560
hconres422-93,568
hconres422-93,703
hconres422-93,752
hconres422-93,753
hconres422-93,781
hconres422-93,825
hconres422-93,1016
hconres422-93,1017
hconres422-93,1117
hconres422-93,1221
hconres422-93,1267
hconres423-93,3
hconres423-93,40
hconres423-93,84
hconres423-93,134
hconres423-93,150
hconres423-93,177
hconres423-93,195
hconres423-93,203
hconres423-93,263
hconres423-93,288
hconres423-93,336
hconres423-93,341
hconres423-93,418
hconres423-93,420
hconres423-93,477
hconres423-93,503
hconres423-93,529
hconres423-93,556
hconres423-93,581
hconres423-93,597
hconres423-93,629
hconres424-93,263
hconres424-93,703
hconres424-93,731
hconres424-93,753
hconres424-93,777
hconres424-93,793
hconres424-93,806
hconres424-93,820
hconres424-93,961
hconres424-93,974
hconres424-93,996
hconres424-93,1011
hconres424-93,1017
hconres424-93,1033
hconres424-93,1040
hconres424-93,1052
hconres424-93,1101
hconres424-93,1144
hconres424-93,1159
hconres424-93,1193
hconres424-93,1233
hconres424-93,1252
hconres425-93,874
hconres426-93,181
hconres427-93,1217
hconres428-93,128
hconres429-93,469
hconres430-93,625
hconres431-93,23
hconres432-93,118
hconres432-93,284
hconres432-93,341
hconres432-93,703
hconres432-93,1159
hconres433-93,16
hconres433-93,40
hconres433-93,104
hconres433-93,119
hconres433-93,143
hconres433-93,496
hconres433-93,678
hconres433-93,759
hconres433-93,820
hconres433-93,843
hconres433-93,920
hconres433-93,932
hconres433-93,941
hconres433-93,950
hconres433-93,1241
hconres433-93,1253
hconres434-93,67
hconres434-93,225
hconres434-93,261
hconres434-93,272
hconres434-93,288
hconres434-93,415
hconres434-93,418
hconres434-93,442
hconres434-93,707
hconres434-93,746
hconres434-93,757
hconres434-93,806
hconres434-93,872
hconres434-93,892
hconres434-93,943
hconres434-93,1016
hconres434-93,1117
hconres434-93,1154
hconres434-93,1198
hconres434-93,1253
hconres434-93,1255
hconres434-93,1260
hconres435-93,118
hconres435-93,133
hconres435-93,143
hconres435-93,220
hconres435-93,229
hconres435-93,255
hconres435-93,263
hconres435-93,272
hconres435-93,401
hconres435-93,719
hconres435-93,747
hconres435-93,787
hconres435-93,838
hconres435-93,986
hconres435-93,1093
hconres435-93,1115
hconres435-93,1152
hconres435-93,1253
hconres436-93,6
hconres436-93,75
hconres436-93,149
hconres436-93,464
hconres436-93,480
hconres436-93,493
hconres436-93,496
hconres436-93,548
hconres436-93,625
hconres436-93,643
hconres436-93,723
hconres436-93,747
hconres436-93,951
hconres436-93,974
hconres436-93,1028
hconres436-93,1039
hconres436-93,1121
hconres436-93,1198
hconres436-93,1250
hconres436-93,1252
hconres437-93,128
hconres438-93,319
hconres439-93,634
hconres440-93,215
hconres441-93,292
hconres441-93,480
hconres441-93,568
hconres442-93,682
hconres443-93,3
hconres443-93,6
hconres443-93,40
hconres443-93,85
hconres443-93,90
hconres443-93,118
hconres443-93,175
hconres443-93,195
hconres443-93,225
hconres443-93,280
hconres443-93,320
hconres443-93,384
hconres443-93,440
hconres443-93,471
hconres443-93,493
hconres443-93,513
hconres443-93,556
hconres443-93,560
hconres443-93,625
hconres443-93,634
hconres443-93,643
hconres443-93,682
hconres443-93,769
hconres443-93,817
hconres443-93,915
hconres444-93,769
hconres444-93,842
hconres444-93,918
hconres444-93,920
hconres444-93,944
hconres444-93,972
hconres444-93,982
hconres444-93,987
hconres444-93,1073
hconres444-93,1117
hconres444-93,1198
hconres444-93,1239
hconres444-93,1248
hconres445-93,873
hconres446-93,92
hconres446-93,503
hconres446-93,522
hconres446-93,523
hconres446-93,568
hconres446-93,625
hconres446-93,703
hconres446-93,818
hconres446-93,936
hconres446-93,1221
hconres446-93,1241
hconres447-93,1051
hconres448-93,104
hconres449-93,1001
hconres450-93,1260
hconres451-93,117
hconres452-93,105
hconres453-93,73
hconres453-93,471
hconres453-93,490
hconres453-93,496
hconres453-93,503
hconres453-93,528
hconres453-93,932
hconres453-93,973
hconres453-93,1039
hconres453-93,1217
hconres454-93,117
hconres455-93,117
hconres456-93,149
hconres456-93,228
hconres456-93,239
hconres456-93,436
hconres456-93,458
hconres456-93,781
hconres456-93,1016
hconres456-93,1121
hconres457-93,458
hconres458-93,548
hconres459-93,402
hconres460-93,842
hconres461-93,33
hconres462-93,33
hconres463-93,33
hconres464-93,3
hconres464-93,5
hconres464-93,6
hconres464-93,17
hconres464-93,23
hconres464-93,32
hconres464-93,33
hconres464-93,40
hconres464-93,59
hconres464-93,73
hconres464-93,81
hconres464-93,85
hconres464-93,86
hconres464-93,90
hconres464-93,103
hconres464-93,104
hconres464-93,105
hconres464-93,117
hconres464-93,118
hconres464-93,131
hconres464-93,133
hconres464-93,134
hconres464-93,143
hconres464-93,149
hconres464-93,150
hconres465-93,90
hconres465-93,156
hconres465-93,175
hconres465-93,195
hconres465-93,203
hconres465-93,221
hconres465-93,228
hconres465-93,229
hconres465-93,234
hconres465-93,239
hconres465-93,255
hconres465-93,262
hconres465-93,263
hconres465-93,275
hconres465-93,283
hconres465-93,284
hconres465-93,288
hconres465-93,298
hconres465-93,309
hconres465-93,318
hconres465-93,320
hconres465-93,333
hconres465-93,336
hconres465-93,341
hconres465-93,360
hconres466-93,90
hconres466-93,370
hconres466-93,372
hconres466-93,382
hconres466-93,384
hconres466-93,397
hconres466-93,411
hconres466-93,436
hconres466-93,437
hconres466-93,458
hconres466-93,464
hconres466-93,499
hconres466-93,503
hconres466-93,515
hconres466-93,522
hconres466-93,529
hconres466-93,535
hconres466-93,556
hconres466-93,560
hconres466-93,561
hconres466-93,564
hconres466-93,570
hconres466-93,573
hconres466-93,601
hconres466-93,614
hconres467-93,90
hconres467-93,617
hconres467-93,620
hconres467-93,643
hconres467-93,656
hconres467-93,678
hconres467-93,695
hconres467-93,703
hconres467-93,704
hconres467-93,723
hconres467-93,749
hconres467-93,753
hconres467-93,759
hconres467-93,781
hconres467-93,787
hconres467-93,793
hconres467-93,796
hconres467-93,815
hconres467-93,818
hconres467-93,820
hconres467-93,831
hconres467-93,837
hconres467-93,838
hconres467-93,842
hconres467-93,843
hconres468-93,90
hconres468-93,866
hconres468-93,872
hconres468-93,874
hconres468-93,877
hconres468-93,884
hconres468-93,896
hconres468-93,907
hconres468-93,920
hconres468-93,929
hconres468-93,944
hconres468-93,950
hconres468-93,953
hconres468-93,954
hconres468-93,961
hconres468-93,973
hconres468-93,974
hconres468-93,987
hconres468-93,991
hconres468-93,995
hconres468-93,996
hconres468-93,1006
hconres468-93,1017
hconres468-93,1033
hconres468-93,1040
hconres469-93,90
hconres469-93,1073
hconres469-93,1101
hconres469-93,1106
hconres469-93,1115
hconres469-93,1117
hconres469-93,1131
hconres469-93,1152
hconres469-93,1159
hconres469-93,1173
hconres469-93,1179
hconres469-93,1181
hconres469-93,1183
hconres469-93,1187
hconres469-93,1193
hconres469-93,1202
hconres469-93,1217
hconres469-93,1232
hconres469-93,1239
hconres469-93,1248
hconres469-93,1252
hconres469-93,1254
hconres469-93,1260
hconres470-93,290
hconres471-93,319
hconres472-93,458
hconres472-93,1105
hconres473-93,148
hconres474-93,411
hconres475-93,874
hconres476-93,262
hconres477-93,1146
hconres478-93,943
hconres479-93,978
hconres480-93,420
hconres480-93,703
hconres481-93,489
hconres482-93,401
hconres483-93,1159
hconres484-93,996
hconres485-93,551
hconres486-93,402
hconres487-93,117
hconres487-93,401
