thomas_id,bioguide_id,firstname,lastname,gender,party_code,state_abbr,Year of birthdate
1688,W000795,Joe,Wilson,M,200,SC,1947
1779,W000796,Lynn,Westmoreland,M,200,GA,1950
1777,W000797,Debbie,Wasserman Schultz,F,100,FL,1966
1855,W000798,Tim,Walberg,M,200,MI,1951
1856,W000799,Timothy,Walz,M,100,MN,1964
1879,W000800,Peter,Welch,M,100,VT,1947
1869,W000801,Charles,Wilson,M,100,OH,1943
1823,W000802,Sheldon,Whitehouse,M,100,RI,1955
1822,W000803,Jim,Webb,M,100,VA,1946
1886,W000804,Robert,Wittman,M,200,VA,1959
1897,W000805,Mark,Warner,M,100,VA,1954
2002,W000806,Daniel,Webster,M,200,FL,1949
2005,W000807,Allen,West,M,200,FL,1961
2004,W000808,Frederica,Wilson,F,100,FL,1942
1991,W000809,Steve,Womack,M,200,AR,1957
2008,W000810,Rob,Woodall,M,200,GA,1970
2012,W000811,Joe,Walsh,M,200,IL,1961
2137,W000812,Ann,Wagner,F,200,MO,1962
2128,W000813,Jackie,Walorski,F,200,IN,1963
2161,W000814,Randy,Weber,M,200,TX,1953
2152,W000815,Brad,Wenstrup,M,200,OH,1958
2165,W000816,Roger,Williams,M,200,TX,1949
2182,W000817,Elizabeth,Warren,F,100,MA,1949
2198,W000818,John,Walsh,M,100,MT,1960
1252,Y000013,Sidney,Yates,M,100,IL,1909
1253,Y000014,Gus,Yatron,M,100,PA,1927
1254,Y000028,Andrew,Young,M,100,GA,1932
1255,Y000031,C.,Young,M,200,FL,1930
1256,Y000033,Don,Young,M,200,AK,1933
1257,Y000035,Edward,Young,M,200,SC,1920
1258,Y000043,John,Young,M,100,TX,1916
1458,Y000047,Milton,Young,M,200,ND,
1259,Y000051,Robert,Young,M,100,MO,1923
1260,Y000052,Samuel,Young,M,200,IL,1922
1853,Y000062,John,Yarmuth,M,100,KY,1947
2021,Y000063,Kevin,Yoder,M,200,KS,1976
2019,Y000064,Todd,Young,M,200,IN,1972
2115,Y000065,Ted,Yoho,M,200,FL,1955
1261,Z000001,Clement,Zablocki,M,100,WI,1912
1262,Z000002,Leo,Zeferetti,M,100,NY,1927
1263,Z000004,William,Zeliff,M,200,NH,1936
1264,Z000008,Richard,Zimmer,M,200,NJ,1944
1265,Z000010,Roger,Zion,M,200,IN,1921
1459,Z000013,Edward,Zorinsky,M,100,NE,1928
1266,Z000014,Edwin,Zschau,M,200,CA,1940
1267,Z000016,John,Zwach,M,200,MN,1907
